col_index,col_winery,col_wine,col_figure,col_rating,col_ratingC,col_location_country,col_location_region,col_url,col_year
1133,Séptima,Gran Reserva 2015,NA,4.2,3384,Italy,Brunello di Montalcino,https://www.vivino.com/septima-gran-reserva/w/1126740?year=2015&price_id=16428697,2015
1134,Bacalhôa,Península de Setúbal Quinta da Bacalhôa Cabernet Sauvignon 2014,NA,4.2,3313,Portugal,Península de Setúbal,https://www.vivino.com/bacalhoa-vinhos-de-portugal-peninsula-de-setubal-quinta-da-bacalhoa-cabernet-sauvignon/w/1155335?year=2014&price_id=17962113,2014
1135,La Rioja Alta,Viña Ardanza Reserva 2008,NA,4.2,3243,Portugal,Península de Setúbal,https://www.vivino.com/la-rioja-alta-vina-ardanza-reserva/w/7973?year=2008&price_id=16645929,2008
1136,Catena Alta,Malbec 2012,NA,4.2,3239,Portugal,Península de Setúbal,https://www.vivino.com/catena-alta-malbec/w/1870?year=2012&price_id=8193414,2012
1137,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2014,NA,4.2,3229,Italy,Chianti Classico,https://www.vivino.com/antinori-tuscany-tenuta-tignanello-marchese-antinori-chianti-classico-riserva/w/1654?year=2014&price_id=13613533,2014
1138,Minuty,Rosé et Or N.V.,NA,4.2,3113,France,Côtes de Provence,https://www.vivino.com/minuty-rose-et-or/w/1193781?year=N.V.&price_id=15371859,N.V.
1139,Château Musar,Rouge (Gaston Hochar) 2009,NA,4.2,3108,Lebanon,Bekaa Valley,https://www.vivino.com/musar-rouge-gaston-hochar/w/75190?year=2009&price_id=13699321,2009
1140,Fattoria dei Barbi,Brunello di Montalcino 2007,NA,4.2,2971,Italy,Brunello di Montalcino,https://www.vivino.com/fattoria-dei-barbi-brunello-di-montalcino/w/54214?year=2007&price_id=12946821,2007
1141,Rutini,Malbec 2014,NA,4.2,2965,Italy,Brunello di Montalcino,https://www.vivino.com/ar-rutini-malbec/w/16504?year=2014&price_id=9207439,2014
1142,Banfi,Brunello di Montalcino 2013,NA,4.2,2949,Italy,Brunello di Montalcino,https://www.vivino.com/banfi-brunello-di-montalcino/w/22917?year=2013&price_id=18065714,2013
1143,Moët & Chandon,Grand Vintage Brut Champagne 2006,NA,4.2,2891,Italy,Brunello di Montalcino,https://www.vivino.com/moet-chandon-grand-vintage-brut-champagne/w/19923?year=2006&price_id=15978945,2006
1144,Mauro,Red 2013,NA,4.2,2839,Spain,Castilla y León,https://www.vivino.com/mauro-red/w/96926?year=2013&price_id=4851311,2013
1145,Quinta do Crasto,Reserva Old Vines 2014,NA,4.2,2813,Spain,Castilla y León,https://www.vivino.com/quinta-do-crasto-reserva-old-vines/w/1291873?year=2014&price_id=15978923,2014
1146,Fattoria dei Barbi,Brunello di Montalcino 2008,NA,4.2,2616,Italy,Brunello di Montalcino,https://www.vivino.com/fattoria-dei-barbi-brunello-di-montalcino/w/54214?year=2008&price_id=3238237,2008
1147,Tenuta Il Poggione,Brunello di Montalcino 2012,NA,4.2,2550,Italy,Brunello di Montalcino,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino/w/22175?year=2012&price_id=12692245,2012
1148,Montes Alpha,M Red 2010,NA,4.2,2397,Chile,Colchagua Valley,https://www.vivino.com/montes-alpha-m-red/w/1664699?year=2010&price_id=16296393,2010
1149,Allegrini,Amarone della Valpolicella Classico 2013,NA,4.2,2382,Italy,Amarone della Valpolicella Classico,https://www.vivino.com/allegrini-amarone-della-valpolicella-classico/w/8195?year=2013&price_id=15553951,2013
1150,Ogier,Clos de l'Oratoire des Papes Châteauneuf-du-Pape 2012,NA,4.2,2373,France,Châteauneuf-du-Pape,https://www.vivino.com/ogier-clos-de-l-oratoire-des-papes-chateauneuf-du-pape/w/779452?year=2012&price_id=10408037,2012
1151,Château Mont-Redon,Châteauneuf-du-Pape 2010,NA,4.2,2351,France,Châteauneuf-du-Pape,https://www.vivino.com/chateau-mont-redon-chateauneuf-du-pape/w/1161172?year=2010&price_id=16637915,2010
1152,Catena Alta,Malbec 2010,NA,4.2,2321,France,Châteauneuf-du-Pape,https://www.vivino.com/catena-alta-malbec/w/1870?year=2010&price_id=16296411,2010
1153,Château Lynch-Bages,Pauillac (Grand Cru Classé) 2011,NA,4.2,2241,France,Châteauneuf-du-Pape,https://www.vivino.com/chateau-lynch-bages-pauillac-grand-cru-classe/w/79262?year=2011&price_id=12807080,2011
1154,Tinto Pesquera,Reserva 2003,NA,4.2,2197,Spain,Ribera del Duero,https://www.vivino.com/tinto-pesquera-reserva/w/19481?year=2003&price_id=16101723,2003
1155,Domaines Ott,Clos Mireille Rosé (Coeur de Grain) N.V.,NA,4.2,2175,France,Côtes de Provence,https://www.vivino.com/domaines-ott-clos-mireille-rose-coeur-de-grain/w/1382222?year=N.V.&price_id=10931396,N.V.
1156,Catena Zapata,Malbec Argentino 2015,NA,4.2,2084,France,Côtes de Provence,https://www.vivino.com/catena-zapata-malbec-argentino/w/1869?year=2015&price_id=17917230,2015
1157,Marqués de Riscal,Rioja Gran Reserva 2007,NA,4.2,2060,France,Côtes de Provence,https://www.vivino.com/marques-de-riscal-rioja-gran-reserva/w/1135982?year=2007&price_id=13620560,2007
1158,Viña Cobos,Cocodrilo Corte 2015,NA,4.2,2037,France,Côtes de Provence,https://www.vivino.com/vina-cobos-cocodrilo-corte/w/2178564?year=2015&price_id=16269787,2015
1159,Cellaro,Due Lune Nerello Mascalese - Nero d'Avola 2012,NA,4.2,2008,Italy,Terre Siciliane,https://www.vivino.com/it-cellaro-due-lune-nerello-mascalese-nero-d-avola/w/1674591?year=2012&price_id=14972426,2012
1160,Renato Ratti,Barolo Marcenasco 2012,NA,4.2,1986,Italy,Terre Siciliane,https://www.vivino.com/renato-ratti-barolo-marcenasco/w/13898?year=2012&price_id=16932056,2012
1161,El Enemigo,Bonarda 2014,NA,4.2,1945,Italy,Terre Siciliane,https://www.vivino.com/el-enemigo-bonarda/w/1292924?year=2014&price_id=14378411,2014
1162,Luigi Bosca,De Sangre 2013,NA,4.2,1836,Italy,Terre Siciliane,https://www.vivino.com/luigi-bosca-de-sangre/w/1252903?year=2013&price_id=16956826,2013
1163,Montes Alpha,M Red 2011,NA,4.2,1834,Chile,Colchagua Valley,https://www.vivino.com/montes-alpha-m-red/w/1664699?year=2011&price_id=13593834,2011
1164,Gaja,Ca'Marcanda Magari 2013,NA,4.2,1796,Chile,Colchagua Valley,https://www.vivino.com/gaja-ca-marcanda-magari/w/1178883?year=2013&price_id=17189866,2013
1165,Esporão,Quinta dos Murças Reserva Douro 2011,NA,4.2,1778,Chile,Colchagua Valley,https://www.vivino.com/esporao-quinta-dos-murcas-reserva-douro/w/1198198?year=2011&price_id=16516121,2011
1166,Pio Cesare,Barolo 2011,NA,4.2,1765,Chile,Colchagua Valley,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2011&price_id=6355117,2011
1167,Casa Ferreirinha,Callabriga Douro 2015,NA,4.2,1759,Chile,Colchagua Valley,https://www.vivino.com/casa-ferreirinha-callabriga-douro/w/51734?year=2015&price_id=17734451,2015
1168,Veuve Clicquot,Vintage Rich Champagne N.V.,NA,4.2,1698,Chile,Colchagua Valley,https://www.vivino.com/veuve-clicquot-champagne-vintage-rich/w/1141100?year=N.V.&price_id=16714406,N.V.
1169,Poggio Al Tesoro,Bolgheri Superiore Sondraia 2013,NA,4.2,1687,Italy,Bolgheri Superiore,https://www.vivino.com/poggio-al-tesoro-bolgheri-superiore-sondraia/w/1269657?year=2013&price_id=17560476,2013
1170,Pio Cesare,Barolo 2009,NA,4.2,1652,Italy,Bolgheri Superiore,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2009&price_id=595809,2009
1171,Gaja,Dagromis Barolo 2009,NA,4.2,1642,Italy,Bolgheri Superiore,https://www.vivino.com/gaja-dagromis-barolo/w/66164?year=2009&price_id=6305816,2009
1172,Gaja,Dagromis Barolo 2011,NA,4.2,1642,Italy,Bolgheri Superiore,https://www.vivino.com/gaja-dagromis-barolo/w/66164?year=2011&price_id=15297786,2011
1173,Salentein,Numina Gran Corte 2014,NA,4.2,1600,Italy,Bolgheri Superiore,https://www.vivino.com/salentein-numina-gran-corte/w/9997?year=2014&price_id=15589776,2014
1174,Luigi Bosca,De Sangre 2014,NA,4.2,1570,Italy,Bolgheri Superiore,https://www.vivino.com/luigi-bosca-de-sangre/w/1252903?year=2014&price_id=13279203,2014
1175,Escorihuela Gascón,Pequeñas Producciones Malbec 2015,NA,4.2,1562,Italy,Bolgheri Superiore,https://www.vivino.com/escorihuela-gascon-pequenas-producciones-malbec/w/1216549?year=2015&price_id=17209491,2015
1176,Château Giscours,Margaux (Grand Cru Classé) 2006,NA,4.2,1540,Italy,Bolgheri Superiore,https://www.vivino.com/chateau-giscours-margaux-grand-cru-classe/w/13689?year=2006&price_id=17985177,2006
1177,Mosquita Muerta,Blend de Tintas 2014,NA,4.2,1539,Italy,Bolgheri Superiore,https://www.vivino.com/mosquita-muerta-blend-de-tintas/w/3030441?year=2014&price_id=17901914,2014
1178,Terrunyo,Cabernet Sauvignon 2013,NA,4.2,1533,Italy,Bolgheri Superiore,https://www.vivino.com/terrunyo-cabernet-sauvignon/w/1135081?year=2013&price_id=14972412,2013
1179,Pio Cesare,Barolo 2010,NA,4.2,1495,Italy,Bolgheri Superiore,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2010&price_id=17825919,2010
1180,Viña Cobos,Cocodrilo Corte 2016,NA,4.2,1483,Italy,Bolgheri Superiore,https://www.vivino.com/vina-cobos-cocodrilo-corte/w/2178564?year=2016&price_id=17123097,2016
1181,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2006,NA,4.2,1475,France,Saint-Julien,https://www.vivino.com/fr-chateau-leoville-poyferre-saint-julien-grand-cru-classe/w/1115658?year=2006&price_id=186265,2006
1182,Château Montrose,Saint-Estèphe (Grand Cru Classé) 2004,NA,4.2,1450,France,Saint-Estèphe,https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=2004&price_id=18006561,2004
1183,Achaval-Ferrer,Quimera 2013,NA,4.2,1446,France,Saint-Estèphe,https://www.vivino.com/achaval-ferrer-quimera/w/79282?year=2013&price_id=14492802,2013
1184,Luca,Old Vine Malbec 2015,NA,4.2,1389,Argentina,Uco Valley,https://www.vivino.com/luca-old-vine-malbec-valle-de-uco/w/74338?year=2015&price_id=16412296,2015
1185,Alma Negra,M Blend 2016,NA,4.2,1388,Argentina,Uco Valley,https://www.vivino.com/alma-negra-m-blend/w/1128831?year=2016&price_id=13444597,2016
1186,Antinori,Badia a Passignano Gran Selezione Chianti Classico 2009,NA,4.2,1341,Italy,Chianti Classico,https://www.vivino.com/antinori-tuscany-badia-a-passignano-gran-selezione-chianti-classico/w/1653?year=2009&price_id=13087010,2009
1187,Fonseca,20 Year Old Tawny Port N.V.,NA,4.2,1284,Portugal,Aged Tawny Port,https://www.vivino.com/fonseca-guimaraens-twenty-year-old-tawny-port/w/1163338?year=N.V.&price_id=11062537,N.V.
1188,Jacquesson,Cuvée No 740 Extra Brut Champagne N.V.,NA,4.2,1265,Portugal,Aged Tawny Port,https://www.vivino.com/champagne-jacquesson-cuvee-no-740-extra-brut-champagne/w/5309035?year=N.V.&price_id=12704970,N.V.
1189,Catena Zapata,Nicolas Catena Zapata 2013,NA,4.2,1249,Portugal,Aged Tawny Port,https://www.vivino.com/catena-zapata-nicolas-catena-zapata/w/1868?year=2013&price_id=995848,2013
1190,Mosquita Muerta,Sapo de Otro Pozo Blend de Tintas 2015,NA,4.2,1224,Portugal,Aged Tawny Port,https://www.vivino.com/mosquita-muerta-sapo-de-otro-pozo-blend-de-tintas/w/3094171?year=2015&price_id=17901954,2015
1191,Château Léoville Barton,Saint-Julien (Grand Cru Classé) 2006,NA,4.2,1204,France,Saint-Julien,https://www.vivino.com/chateau-leoville-barton-saint-julien-grand-cru-classe/w/22685?year=2006&price_id=18172345,2006
1192,BenMarco,Expresivo 2015,NA,4.2,1184,Argentina,Lujan de Cuyo,https://www.vivino.com/benmarco-expresivo/w/86732?year=2015&price_id=14978405,2015
1193,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves) 2012,NA,4.2,1175,France,Pessac-Léognan,https://www.vivino.com/chateau-smith-haut-lafitte-pessac-leognan-grand-cru-classe-de-graves/w/17656?year=2012&price_id=13593041,2012
1194,Calyptra,Inedito Cabernet Sauvignon - Merlot N.V.,NA,4.2,1176,Chile,Cachapoal Valley,https://www.vivino.com/cl-calyptra-inedito-cabernet-sauvignon-merlot/w/1261327?year=N.V.&price_id=9153749,N.V.
1195,Luigi Bosca,De Sangre 2015,NA,4.2,1162,Chile,Cachapoal Valley,https://www.vivino.com/luigi-bosca-de-sangre/w/1252903?year=2015&price_id=16700978,2015
1196,Emiliana,Coyam 2015,NA,4.2,1158,Chile,Colchagua Valley,https://www.vivino.com/emiliana-coyam/w/13330?year=2015&price_id=17437822,2015
1197,Álvaro Palacios,Les Terrasses Velles Vinyes Priorat 2013,NA,4.2,1131,Chile,Colchagua Valley,https://www.vivino.com/alvaro-palacios-les-terrasses-velles-vinyes-priorat/w/67074?year=2013&price_id=6355100,2013
1198,Gaja,Dagromis Barolo 2013,NA,4.2,1131,Chile,Colchagua Valley,https://www.vivino.com/gaja-dagromis-barolo/w/66164?year=2013&price_id=18172352,2013
1199,Miguel Torres,Manso de Velasco Cabernet Sauvignon 2012,NA,4.2,1120,Chile,Curico Valley,https://www.vivino.com/miguel-torres-manso-de-velasco-cabernet-sauvignon/w/1209679?year=2012&price_id=17166836,2012
1200,Tarapacá,Etiqueta Azul Gran Reserva Red Blend 2012,NA,4.2,1114,Chile,Curico Valley,https://www.vivino.com/tarapaca-etiqueta-azul-gran-reserva-red-blend/w/1774164?year=2012&price_id=15466106,2012
1201,Esporão,Esporão Private Selection Tinto 2012,NA,4.2,1108,Chile,Curico Valley,https://www.vivino.com/esporao-esporao-private-selection-tinto/w/1803078?year=2012&price_id=17610799,2012
1202,San Felice,Campogiovanni Brunello di Montalcino 2012,NA,4.2,1105,Italy,Brunello di Montalcino,https://www.vivino.com/san-felice-campogiovanni-brunello-di-montalcino/w/1136983?year=2012&price_id=18172353,2012
1203,Château La Nerthe,Châteauneuf-du-Pape 2013,NA,4.2,1085,France,Châteauneuf-du-Pape,https://www.vivino.com/nerthe-chateauneuf-du-pape/w/84287?year=2013&price_id=16834827,2013
1204,Luccarelli,Campo Marino Primitivo di Manduria 2016,NA,4.2,1082,Italy,Primitivo di Manduria,https://www.vivino.com/luccarelli-campo-marino-primitivo-di-manduria/w/2013141?year=2016&price_id=16494327,2016
1205,Bodegas Valduero,Ribera Del Duero Reserva 2010,NA,4.2,1050,Spain,Ribera del Duero,https://www.vivino.com/valduero-bodegas-y-vinedo-ribera-del-duero-reserva/w/23110?year=2010&price_id=13598318,2010
1206,Billecart-Salmon,Brut Sous Bois Champagne N.V.,NA,4.2,1041,Spain,Ribera del Duero,https://www.vivino.com/champagne-billecart-salmon-brut-sous-bois-champagne/w/1364886?year=N.V.&price_id=2210654,N.V.
1207,D.V. Catena,Syrah - Syrah 2015,NA,4.2,1042,Spain,Ribera del Duero,https://www.vivino.com/d-v-catena-syrah-syrah/w/68894?year=2015&price_id=17128600,2015
1208,Imperial,Rioja Reserva 2014,NA,4.2,1025,Spain,Ribera del Duero,https://www.vivino.com/es-imperial-rioja-reserva/w/1137169?year=2014&price_id=16829363,2014
1209,Luigi Bosca,Gala 1 Red Blend 2014,NA,4.2,1004,Spain,Ribera del Duero,https://www.vivino.com/luigi-bosca-gala-1-red-blend/w/1283511?year=2014&price_id=12256885,2014
1210,O. Fournier,Alfa Crux Blend 2010,NA,4.2,1001,Argentina,Uco Valley,https://www.vivino.com/o-fournier-alfa-crux-blend/w/11374?year=2010&price_id=16347132,2010
1211,San Pedro de Yacochuya,Red 2014,NA,4.2,997,Argentina,Cafayate Valley,https://www.vivino.com/san-pedro-de-yacochuya-red/w/1919179?year=2014&price_id=17090082,2014
1212,Nieto Senetiner,Cadus Blend de Alturas Malbec 2014,NA,4.2,993,Argentina,Cafayate Valley,https://www.vivino.com/nieto-senetiner-cadus-blend-de-alturas-malbec/w/4588068?year=2014&price_id=14460413,2014
1213,Château Fleur Cardinale,Saint-Émilion Grand Cru (Grand Cru Classé) 2009,NA,4.2,987,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-fleur-cardinale-saint-emilion-grand-cru-grand-cru-classe/w/1207034?year=2009&price_id=17366486,2009
1214,Château La Lagune,Haut-Médoc (Grand Cru Classé) 2009,NA,4.2,986,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-la-lagune-haut-medoc-grand-cru-classe/w/73478?year=2009&price_id=15180769,2009
1215,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2011,NA,4.2,974,France,Saint-Julien,https://www.vivino.com/fr-chateau-leoville-poyferre-saint-julien-grand-cru-classe/w/1115658?year=2011&price_id=15937795,2011
1216,Barnaut,Blanc de Noirs Brut Champagne Grand Cru 'Bouzy' N.V.,NA,4.2,948,France,Champagne Grand Cru 'Bouzy',https://www.vivino.com/edmond-barnaut-blanc-de-noirs-brut-champagne-grand-cru-bouzy/w/1198682?year=N.V.&price_id=13585746,N.V.
1217,Rutini,Cabernet Sauvignon 2013,NA,4.2,946,France,Champagne Grand Cru 'Bouzy',https://www.vivino.com/ar-rutini-cabernet-sauvignon/w/1254019?year=2013&price_id=15297996,2013
1218,Undurraga,Founder's Collection Cabernet Sauvignon 2014,NA,4.2,944,France,Champagne Grand Cru 'Bouzy',https://www.vivino.com/undurraga-founder-s-collection-cabernet-sauvignon/w/1130293?year=2014&price_id=17052816,2014
1219,Catena Alta,Chardonnay 2015,NA,4.2,942,France,Champagne Grand Cru 'Bouzy',https://www.vivino.com/catena-alta-chardonnay/w/1872?year=2015&price_id=15937725,2015
1220,Batasiolo,Barolo Cerequio N.V.,NA,4.2,921,France,Champagne Grand Cru 'Bouzy',https://www.vivino.com/batasiolo-barolo-cerequio/w/1245016?year=N.V.&price_id=8202426,N.V.
1221,Quinta do Noval,20 Year Old Tawny Port N.V.,NA,4.2,918,Portugal,Aged Tawny Port,https://www.vivino.com/quinta-do-noval-twenty-year-old-tawny-port/w/81321?year=N.V.&price_id=2267871,N.V.
1222,Château Cos d'Estournel,Les Pagodes de Cos Saint-Estèphe 2010,NA,4.2,915,France,Saint-Estèphe,https://www.vivino.com/chateau-cos-d-estournel-les-pagodes-de-cos-saint-estephe/w/1984446?year=2010&price_id=16834910,2010
1223,Pizzato,DNA 99 Single Vineyard Merlot 2011,NA,4.2,900,Brazil,Vale dos Vinhedos,https://www.vivino.com/pizzato-dna-99-single-vineyard-merlot/w/1663386?year=2011&price_id=950651,2011
1224,Yarden,Cabernet Sauvignon 2014,NA,4.2,898,Brazil,Vale dos Vinhedos,https://www.vivino.com/il-yarden-cabernet-sauvignon/w/83283?year=2014&price_id=15905619,2014
1225,Fanti,Brunello di Montalcino 2011,NA,4.2,896,Italy,Brunello di Montalcino,https://www.vivino.com/fanti-brunello-di-montalcino/w/1169092?year=2011&price_id=18315670,2011
1226,Costa Lazaridi,Amethystos Cava N.V.,NA,4.2,891,Italy,Brunello di Montalcino,https://www.vivino.com/costa-lazaridi-amethystos-cava/w/1166820?year=N.V.&price_id=13138947,N.V.
1227,Château Cos d'Estournel,Les Pagodes de Cos Saint-Estèphe 2009,NA,4.2,891,France,Saint-Estèphe,https://www.vivino.com/chateau-cos-d-estournel-les-pagodes-de-cos-saint-estephe/w/1984446?year=2009&price_id=8146792,2009
1228,Mouchao,Tinto 2010,NA,4.2,882,Portugal,Alentejano,https://www.vivino.com/herdade-do-mouchao-tinto/w/76439?year=2010&price_id=15761052,2010
1229,San Pedro,Cabo de Hornos Special Reserve 2010,NA,4.2,875,Chile,Central Valley,https://www.vivino.com/san-pedro-central-valley-cabo-de-hornos-special-reserve/w/1222251?year=2010&price_id=9061889,2010
1230,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2006,NA,4.2,874,France,Pessac-Léognan,https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=2006&price_id=17967596,2006
1231,Bodegas Valduero,Ribera Del Duero Reserva 2011,NA,4.2,869,Spain,Ribera del Duero,https://www.vivino.com/valduero-bodegas-y-vinedo-ribera-del-duero-reserva/w/23110?year=2011&price_id=17200155,2011
1232,El Enemigo,Chardonnay 2016,NA,4.2,867,Spain,Ribera del Duero,https://www.vivino.com/el-enemigo-chardonnay/w/1272950?year=2016&price_id=14557339,2016
1233,Dow's,20 Years Old Tawny Port N.V.,NA,4.2,865,Portugal,Aged Tawny Port,https://www.vivino.com/dows-port-twenty-years-old-tawny-port/w/1661385?year=N.V.&price_id=2210658,N.V.
1234,Torres,Mas La Plana Cabernet Sauvignon 2013,NA,4.2,864,Portugal,Aged Tawny Port,https://www.vivino.com/torres-mas-la-plana-cabernet-sauvignon/w/1161798?year=2013&price_id=17962561,2013
1235,Cave Geisse,Terroir Nature N.V.,NA,4.2,861,Brazil,Serra Gaúcha,https://www.vivino.com/br-geisse-terroir-nature/w/1639876?year=N.V.&price_id=15657545,N.V.
1236,Norton,Finca Perdriel Centenario 2012,NA,4.2,852,Argentina,Lujan de Cuyo,https://www.vivino.com/norton-finca-perdriel-centenario/w/1220273?year=2012&price_id=17495632,2012
1237,Marianne,Floreal N.V.,NA,4.2,847,Argentina,Lujan de Cuyo,https://www.vivino.com/marianne-floreal/w/2766914?year=N.V.&price_id=8202351,N.V.
1238,Burmester,20 Year Old Tawny Port N.V.,NA,4.2,846,Portugal,Aged Tawny Port,https://www.vivino.com/burmester-twenty-year-old-tawny-port/w/1134189?year=N.V.&price_id=15978876,N.V.
1239,Belasco de Baquedano,Swinto Old Vine Malbec 2011,NA,4.2,839,Argentina,Lujan de Cuyo,https://www.vivino.com/familia-belasco-swinto-old-vine-malbec/w/1226476?year=2011&price_id=17590715,2011
1240,Viña Vik Winery,A 2011,NA,4.2,837,Chile,Cachapoal Valley,https://www.vivino.com/vina-vik-winery-a/w/4018342?year=2011&price_id=8969060,2011
1241,Château Clerc Milon,Pauillac (Grand Cru Classé) 2010,NA,4.2,834,Chile,Cachapoal Valley,https://www.vivino.com/clerc-milon-pauillac-grand-cru-classe/w/4089?year=2010&price_id=18086781,2010
1242,Banfi,Poggio alle Mura Brunello di Montalcino 2012,NA,4.2,833,Italy,Brunello di Montalcino,https://www.vivino.com/banfi-poggio-alle-mura-brunello-di-montalcino/w/1133661?year=2012&price_id=17933736,2012
1243,Casa Ferreirinha,Quinta da Leda Douro 2010,NA,4.2,833,Italy,Brunello di Montalcino,https://www.vivino.com/casa-ferreirinha-quinta-da-leda-douro/w/75978?year=2010&price_id=17734306,2010
1244,Bellingham,The Bernard Series Bush Vine Pinotage 2016,NA,4.2,820,South Africa,Stellenbosch,https://www.vivino.com/za-bellingham-the-bernard-series-bush-vine-pinotage/w/1147096?year=2016&price_id=15697910,2016
1245,Churchill's,Vintage Port N.V.,NA,4.2,810,Portugal,Vintage Port,https://www.vivino.com/churchill-graham-lda-vintage-port/w/83732?year=N.V.&price_id=17395567,N.V.
1246,Ciacci Piccolomini d'Aragona,Brunello di Montalcino 2010,NA,4.2,808,Italy,Brunello di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-brunello-di-montalcino/w/1136214?year=2010&price_id=15988467,2010
1247,Château Montrose,Saint-Estèphe (Grand Cru Classé) 2012,NA,4.2,794,France,Saint-Estèphe,https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=2012&price_id=16005030,2012
1248,Achaval-Ferrer,Quimera 2014,NA,4.2,781,France,Saint-Estèphe,https://www.vivino.com/achaval-ferrer-quimera/w/79282?year=2014&price_id=17416823,2014
1249,Pegau,Cuvée Réservée Châteauneuf-du-Pape Rouge 2013,NA,4.2,777,France,Châteauneuf-du-Pape,https://www.vivino.com/pegau-cuvee-reservee-chateauneuf-du-pape-rouge/w/1136142?year=2013&price_id=7300910,2013
1250,Louis Roederer,Rosé Brut Champagne (Vintage) 2010,NA,4.2,768,France,Châteauneuf-du-Pape,https://www.vivino.com/louis-roederer-rose-brut-champagne-vintage/w/74299?year=2010&price_id=15984858,2010
1251,Alma Negra,Tinto 2015,NA,4.2,758,France,Châteauneuf-du-Pape,https://www.vivino.com/alma-negra-tinto-mendoza/w/5360908?year=2015&price_id=16053861,2015
1252,Cellaro,Due Lune Nerello Mascalese - Nero d'Avola 2016,NA,4.2,749,Italy,Terre Siciliane,https://www.vivino.com/it-cellaro-due-lune-nerello-mascalese-nero-d-avola/w/1674591?year=2016&price_id=17536100,2016
1253,Rupert & Rothschild,Baron Edmond 2014,NA,4.2,744,Italy,Terre Siciliane,https://www.vivino.com/rupert-and-rothschild-vignerons-baron-edmond/w/12440?year=2014&price_id=17734438,2014
1254,Goulart,Petit Grand Vin Malbec - Malbec N.V.,NA,4.2,743,Italy,Terre Siciliane,https://www.vivino.com/finca-lugilde-goulart-petit-grand-vin-malbec-malbec/w/4273459?year=N.V.&price_id=8238786,N.V.
1255,Esporão,Quinta dos Murças Reserva Douro 2012,NA,4.2,735,Italy,Terre Siciliane,https://www.vivino.com/esporao-quinta-dos-murcas-reserva-douro/w/1198198?year=2012&price_id=17276969,2012
1256,Odfjell,Aliara 2012,NA,4.2,713,Chile,Lontue Valley,https://www.vivino.com/odfjell-vineyards-aliara/w/73593?year=2012&price_id=16834445,2012
1257,San Pedro,1865 Single Vineyard Carmenère 2016,NA,4.2,709,Chile,Lontue Valley,https://www.vivino.com/san-pedro-central-valley-eighteen-sixtyfive-single-vineyard-carmenere/w/1186316?year=2016&price_id=16621868,2016
1258,Messias,Porto 20 Anos N.V.,NA,4.2,708,Chile,Lontue Valley,https://www.vivino.com/messias-porto-20-anos/w/2060983?year=N.V.&price_id=2267931,N.V.
1259,Drappier,Grande Sendrée Champagne Brut 2008,NA,4.2,704,Chile,Lontue Valley,https://www.vivino.com/champagne-drappier-grande-sendree-champagne-brut/w/1128888?year=2008&price_id=17735048,2008
1260,Salentein,Primus Pinot Noir 2007,NA,4.2,702,Chile,Lontue Valley,https://www.vivino.com/salentein-primus-pinot-noir/w/10000?year=2007&price_id=17735014,2007
1261,Château Pichon Baron,Pauillac (Grand Cru Classé) 2012,NA,4.2,698,Chile,Lontue Valley,https://www.vivino.com/chateau-pichon-baron-pauillac-grand-cru-classe-pauillac-red-wine/w/79762?year=2012&price_id=13474651,2012
1262,Lisini,Brunello di Montalcino 2011,NA,4.2,691,Italy,Brunello di Montalcino,https://www.vivino.com/azienda-agraria-lisini-brunello-di-montalcino/w/17474?year=2011&price_id=16621858,2011
1263,Pio Cesare,Barbaresco 2011,NA,4.2,684,Italy,Brunello di Montalcino,https://www.vivino.com/pio-cesare-barbaresco/w/22551?year=2011&price_id=6355123,2011
1264,Bodegas La Horra,Corimbo I 2011,NA,4.2,672,Spain,Ribera del Duero,https://www.vivino.com/la-horra-corimbo-i/w/2066279?year=2011&price_id=13598298,2011
1265,Marqués de Riscal,Barón de Chirel Rioja Reserva 2010,NA,4.2,662,Spain,Ribera del Duero,https://www.vivino.com/marques-de-riscal-baron-de-chirel-rioja-reserva/w/2026372?year=2010&price_id=17087883,2010
1266,Rivetto,Barolo del Comune di Serralunga d'Alba 2010,NA,4.2,653,Spain,Ribera del Duero,https://www.vivino.com/rivetto-barolo-del-comune-di-serralunga-d-alba/w/1282785?year=2010&price_id=15298049,2010
